Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Accuracy,Precision,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA1_SVM,30,1000,1,0.695652174,0.5625,0.625543242,0.461538462,0.661290323,0.391304348,0.629076087,"[[32 14]
 [ 7  9]]","[0.733606557377049, 0.33347657928663527, 0.5767868003350016, 0.44167045356461077, 0.5340905119263776, 0.4908633620671278, 0.5308306525527774, 0.4602742814399884, 0.5381407950637838, 0.49419149827523506, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001]","[-0.5064992679725586, 0.3462513214966598, -0.1547983156076016, 0.11719267462013361, -0.06828696946396395, 0.018275310165744896, -0.061739631690255224, 0.07961925306897794, -0.07643006668540035, 0.011617526081855716, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16]"
0.2,ImADA2_SVM,30,1000,1,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.35296291319537765, 0.5532503102692576, 0.490248217924203, 0.5016542790816965, 0.49971561923154895, 0.500048775776305, 0.49999163092156607, 0.5000014358927714, 0.4999997536393341, 0.5000000422687956, 0.499999992747821, 0.5000000012442771, 0.499999999786516, 0.5000000000366278, 0.49999999999371547, 0.5000000000010785, 0.4999999999998148, 0.5000000000000318, 0.49999999999999456, 0.5000000000000009, 0.49999999999999994, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002]","[0.30302031219772346, -0.10690604010341707, 0.019506037696680623, -0.003308570235912551, 0.000568761598231562, -9.755155291950973e-05, 1.6738156869399877e-05, -2.8717855427130527e-06, 4.927213317665536e-07, -8.453759113523478e-08, 1.4504358059619116e-08, -2.4885542577491543e-09, 4.2696801631580656e-10, -7.325562379460316e-11, 1.256905690622834e-11, -2.1569412922464066e-12, 3.7037040101481505e-13, -6.350475700856299e-14, 1.0880185641326416e-14, -1.7763568394002536e-15, 1.1102230246251564e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16]"
0.2,ImADA_12_SVM,30,1000,1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9290345337274926, 0.3173882581715235, 0.3769773229137453, 0.5162624439109844, 0.5019154029750822, 0.499789236626332, 0.5000231391356336, 0.49999745898569536, 0.5000002790327829, 0.4999999693588787, 0.5000000033647587, 0.49999999963050995, 0.5000000000405742, 0.49999999999554445, 0.5000000000004892, 0.4999999999999465, 0.5000000000000058, 0.49999999999999944, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[-1.2859762714736127, 0.3829002121645316, 0.251198941863002, -0.03253636412333045, -0.003830824689449944, 0.00042152677230223586, -4.62782713001484e-05, 5.082028609287139e-06, -5.580655657783821e-07, 6.128224263305863e-08, -6.729517377557633e-09, 7.389800987890598e-10, -8.114842132248701e-11, 8.911094084771949e-12, -9.78328529300645e-13, 1.0702549957385363e-13, -1.1546319456101762e-14, 1.1102230246251554e-15, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_WSVM,30,1000,1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.733606557377049, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002]","[-0.5064992679725586, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16]"
0.2,ImADA2_WSVM,30,1000,1,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.35296291319537765, 0.5532503102692576, 0.4567252742244581, 0.5231188937309986, 0.47296678650243607, 0.5167232176378767, 0.494242113882996, 0.5019462750352398, 0.49883988801129747, 0.5006478310059042, 0.4995321923060405, 0.5002849895332103, 0.490071555938109, 0.5087650986591461, 0.4956152843079976, 0.5027033069007991, 0.49783637178730644, 0.501619013814659, 0.4986449201830023, 0.5010271715734871, 0.49913808181740305, 0.5006539478151988, 0.4994511882481431, 0.50041646399395, 0.4996504911452888, 0.5002652474120534, 0.49977739751330497, 0.5001689456600175, 0.49985821688078746, 0.5001076110244462]","[0.30302031219772346, -0.10690604010341707, 0.0867665365033085, -0.04627078089205201, 0.05411920152721728, -0.03345891542820465, 0.011516281321588938, -0.0038925697305612498, 0.002320228141013565, -0.0012956627368356035, 0.0009356156609242127, -0.00056997912814487, 0.019859498571942705, -0.017531993371697696, 0.008769656192691168, -0.005406666483616989, 0.004327283435196439, -0.003238038946104673, 0.002710166269367316, -0.0020543460369805673, 0.001723838072721166, -0.0013078963761565092, 0.0010976239445113993, -0.0008329281805199823, 0.0006990178232751434, -0.0005304948738715147, 0.00044520500280439984, -0.0003378913328940287, 0.0002835662460255881, -0.0002152220522155292]"
0.2,ImADA_12_WSVM,30,1000,1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9290345337274926, 0.25877724739757535, 0.46593606170118984, 0.505621628743808, 0.49902907887556186, 0.5001663944924449, 0.4999714456518349, 0.5000048989877284, 0.49999915946176543, 0.5000001442134197, 0.4999999752568846, 0.5000000042452475, 0.49999999927163064, 0.5000000001249686, 0.4999999999785587, 0.5000000000036786, 0.499999999999369, 0.5000000000001081, 0.4999999999999817, 0.5000000000000031, 0.49999999999999933, 0.5000000000000001, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999]","[-1.2859762714736127, 0.5261667739668591, 0.0682335741861981, -0.011243731280089151, 0.0019418446896166486, -0.0003327889971751657, 5.710869639230977e-05, -9.797975457069858e-06, 1.6810764691913993e-06, -2.884268392798913e-07, 4.9486230773430705e-08, -8.490494990333666e-09, 1.456738727521715e-09, -2.4993718212436754e-10, 4.288258636891268e-11, -7.357225939640116e-12, 1.262101534392285e-12, -2.1627144519702727e-13, 3.663735981262882e-14, -6.217248937900915e-15, 1.332267629550186e-15, -2.2204460492503136e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,WSVM,30,1000,1.5,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,30,1000,1.5,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2336065573770493, 0.40552584670231717, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.594028674510018, 0.19124631348233692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,30,1000,1.5,0.760869565,0.375,0.534159234,0.363636364,0.661290323,0.352941176,0.567934783,"[[35 11]
 [10  6]]","[0.4359491094103544, 0.6665654473134606, 0.37113102171099477, 0.5610502108337899, 0.43600735426618925, 0.5389264015234713, 0.5060813614692405, 0.48905393488742155, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.12880948198435072, -0.34634586401905076, 0.2636838874414723, -0.12271268641846265, 0.12869105057210203, -0.07801066768467182, -0.012163322743004542, 0.021895628611138675, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,30,1000,1.5,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.35296291319537765, 0.5532503102692576, 0.490248217924203, 0.5016542790816965, 0.49971561923154895, 0.500048775776305, 0.49999163092156607, 0.5000014358927714, 0.4999997536393341, 0.5000000422687956, 0.499999992747821, 0.5000000012442771, 0.499999999786516, 0.5000000000366278, 0.49999999999371547, 0.5000000000010785, 0.4999999999998148, 0.5000000000000318, 0.49999999999999456, 0.5000000000000009, 0.49999999999999994, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002]","[0.30302031219772346, -0.10690604010341707, 0.019506037696680623, -0.003308570235912551, 0.000568761598231562, -9.755155291950973e-05, 1.6738156869399877e-05, -2.8717855427130527e-06, 4.927213317665536e-07, -8.453759113523478e-08, 1.4504358059619116e-08, -2.4885542577491543e-09, 4.2696801631580656e-10, -7.325562379460316e-11, 1.256905690622834e-11, -2.1569412922464066e-12, 3.7037040101481505e-13, -6.350475700856299e-14, 1.0880185641326416e-14, -1.7763568394002536e-15, 1.1102230246251564e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16]"
0.2,ImADA_12_SVM,30,1000,1.5,0.369565217,0.5625,0.455939069,0.333333333,0.419354839,0.236842105,0.466032609,"[[17 29]
 [ 7  9]]","[0.6522905814685538, 0.40805354350875683, 0.5146235253937197, 0.4979471800951887, 0.5002827588636708, 0.4999609499291492, 0.5000053910092052, 0.4999992557136646, 0.5000001027559593, 0.49999998581352817, 0.5000000019585819, 0.49999999972959863, 0.5000000000373315, 0.4999999999948459, 0.5000000000007118, 0.4999999999999015, 0.5000000000000138, 0.499999999999998, 0.5000000000000002, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994]","[-0.31456150649841935, 0.18600889289682207, -0.029255394281416602, 0.0041056628784582995, -0.0005655177876277217, 7.810014186039058e-05, -1.0782018410725426e-05, 1.4885726708369482e-06, -2.0551191858512704e-07, 2.8372943633335637e-08, -3.9171637198585085e-09, 5.408027356341367e-10, -7.466294250082618e-11, 1.0308198738933395e-11, -1.423527962176402e-12, 1.9695356456846397e-13, -2.753353101070464e-14, 3.996802888650548e-15, -4.440892098500628e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16]"
0.2,ImADA1_WSVM,30,1000,1.5,0.130434783,0.8125,0.325543025,0.376811594,0.306451613,0.245283019,0.471467391,"[[ 6 40]
 [ 3 13]]","[0.4359491094103544, 0.6665654473134606, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998, 0.5000000000000002, 0.5, 0.4999999999999998]","[0.12880948198435072, -0.34634586401905076, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16, -4.440892098500628e-16, 0.0, 4.440892098500624e-16]"
0.2,ImADA2_WSVM,30,1000,1.5,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.35296291319537765, 0.5532503102692576, 0.4567252742244581, 0.5231188937309986, 0.47296678650243607, 0.5167232176378767, 0.494242113882996, 0.5019462750352398, 0.49883988801129747, 0.5006478310059042, 0.4995321923060405, 0.5002849895332103, 0.490071555938109, 0.5087650986591461, 0.4956152843079976, 0.5027033069007991, 0.49783637178730644, 0.501619013814659, 0.4986449201830023, 0.5010271715734871, 0.49913808181740305, 0.5006539478151988, 0.4994511882481431, 0.50041646399395, 0.4996504911452888, 0.5002652474120534, 0.49977739751330497, 0.5001689456600175, 0.49985821688078746, 0.5001076110244462]","[0.30302031219772346, -0.10690604010341707, 0.0867665365033085, -0.04627078089205201, 0.05411920152721728, -0.03345891542820465, 0.011516281321588938, -0.0038925697305612498, 0.002320228141013565, -0.0012956627368356035, 0.0009356156609242127, -0.00056997912814487, 0.019859498571942705, -0.017531993371697696, 0.008769656192691168, -0.005406666483616989, 0.004327283435196439, -0.003238038946104673, 0.002710166269367316, -0.0020543460369805673, 0.001723838072721166, -0.0013078963761565092, 0.0010976239445113993, -0.0008329281805199823, 0.0006990178232751434, -0.0005304948738715147, 0.00044520500280439984, -0.0003378913328940287, 0.0002835662460255881, -0.0002152220522155292]"
0.2,ImADA_12_WSVM,30,1000,1.5,0.152173913,0.75,0.337831962,0.358208955,0.306451613,0.235294118,0.451086957,"[[ 7 39]
 [ 4 12]]","[0.6522905814685538, 0.47799274316049434, 0.42413972064730243, 0.5697014722942335, 0.4650303382860655, 0.49870073031869616, 0.5147420263891762, 0.4894620286884732, 0.501297525457391, 0.494271986837188, 0.5142387990805396, 0.4905827156294866, 0.5011595188406722, 0.49428541460706443, 0.5132493472470188, 0.4916665803758643, 0.5010260651367947, 0.4943031391173745, 0.512350150749858, 0.4926476800825161, 0.4953328519328781, 0.5114150706009453, 0.4935578686066229, 0.49521084815711924, 0.510695143876434, 0.4943711466631392, 0.495108039796474, 0.5100281284100676, 0.4951174502737718, 0.49502031334652663]","[-0.31456150649841935, 0.04404296953689491, 0.15290106496259345, -0.1403166362648863, 0.07005369556315542, 0.002598545211429748, -0.02949260082509842, 0.02107906406697006, -0.0025950567400800976, 0.011456527530115593, -0.028485300102474433, 0.018836796346301917, -0.0023190418385697653, 0.011429668473622492, -0.026504899400013875, 0.016668382763353806, -0.0020521331542668214, 0.011394214836186902, -0.02470532659762396, 0.014705699816427272, 0.009334567244641826, -0.022834108916109746, 0.01288497580513792, 0.009578596618869888, -0.021393550984289775, 0.011258182295308316, 0.009784232613898849, -0.02005894670212431, 0.009765409860957178, 0.009959702613692138]"
0.2,WSVM,30,1000,2,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,30,1000,2,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2336065573770493, 0.40552584670231717, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.594028674510018, 0.19124631348233692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_SVM,30,1000,2,0.782608696,0.1875,0.383065439,0.206896552,0.629032258,0.230769231,0.485054348,"[[36 10]
 [13  3]]","[0.3447771953439384, 0.6270771112222339, 0.44257050499605743, 0.5329731591177728, 0.4947473009693547, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.32103846988284374, -0.25984892585200753, 0.11536812194794314, -0.06604216681500868, 0.010505784557326155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,30,1000,2,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.35296291319537765, 0.5532503102692576, 0.490248217924203, 0.5016542790816965, 0.49971561923154895, 0.500048775776305, 0.49999163092156607, 0.5000014358927714, 0.4999997536393341, 0.5000000422687956, 0.499999992747821, 0.5000000012442771, 0.499999999786516, 0.5000000000366278, 0.49999999999371547, 0.5000000000010785, 0.4999999999998148, 0.5000000000000318, 0.49999999999999456, 0.5000000000000009, 0.49999999999999994, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002, 0.4999999999999998, 0.5000000000000002]","[0.30302031219772346, -0.10690604010341707, 0.019506037696680623, -0.003308570235912551, 0.000568761598231562, -9.755155291950973e-05, 1.6738156869399877e-05, -2.8717855427130527e-06, 4.927213317665536e-07, -8.453759113523478e-08, 1.4504358059619116e-08, -2.4885542577491543e-09, 4.2696801631580656e-10, -7.325562379460316e-11, 1.256905690622834e-11, -2.1569412922464066e-12, 3.7037040101481505e-13, -6.350475700856299e-14, 1.0880185641326416e-14, -1.7763568394002536e-15, 1.1102230246251564e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16]"
0.2,ImADA_12_SVM,30,1000,2,0.195652174,0.6875,0.366757235,0.34375,0.322580645,0.229166667,0.441576087,"[[ 9 37]
 [ 5 11]]","[0.5323754417841429, 0.488041427768513, 0.5211024169203435, 0.47850824214383314, 0.5200187137075191, 0.48080517335018635, 0.5177913190078645, 0.4829323478709966, 0.5158744492345975, 0.48475058658605763, 0.5142249431904488, 0.48632036909227205, 0.5127910196645832, 0.48768886648818877, 0.5115338431840124, 0.48889143995945095, 0.5104238943708662, 0.5098238437744939, 0.47942038909972984, 0.5098557439104712, 0.5093291105162112, 0.49874543894155465, 0.5001667168360757, 0.4999778100840259, 0.5000029528422918, 0.49999960705023117, 0.5000000522916326, 0.4999999930413085, 0.5000000009260255, 0.4999999998767696]","[-0.06484160507588203, 0.023921706468620362, -0.04222991974863349, 0.04301001696206035, -0.04005884128786796, 0.038408529108830324, -0.03559766677986231, 0.03414857190339781, -0.03175957247661596, 0.03050828855947091, -0.02845756585242807, 0.027366091285137263, -0.025587622164395626, 0.024627244633684507, -0.023071779253075277, 0.022220776624051065, -0.0208508098898143, -0.019650216344321268, 0.04118248781311007, -0.019714041334833753, -0.018660386642049966, 0.002509127382465432, -0.0003334336845082537, 4.4379831977281945e-05, -5.905684583678682e-06, 7.858995376483826e-07, -1.0458326516112562e-07, 1.3917383052160345e-08, -1.8520509604708667e-09, 2.464608516664497e-10]"
